delivery_region,product_id,category_name,total_demand_units,num_orders,total_sales_value,avg_ship_days,late_delivery_rate,avg_order_size,revenue_per_order,total_demand_units_original,demand_std_dev
Central America,777,Golf Gloves,49,12,2799.6499406800003,3.5,0.6666666666666666,2.9166666666666665,233.30416172333332,35,12.25
Central America,778,Golf Gloves,161,35,2873.84996364,3.3142857142857145,0.4,3.2857142857142856,82.10999896114286,115,40.25
Central America,786,Golf Gloves,21,15,2699.8500825,3.1333333333333333,0.4666666666666667,1.0,179.9900055,15,5.25
Central America,792,Golf Balls,175,41,1873.74998087,3.341463414634146,0.5853658536585366,3.048780487804878,45.70121904560976,125,43.75
Central America,793,Golf Balls,208,54,2218.51997751,3.6296296296296298,0.5370370370370371,2.740740740740741,41.08370328722222,148,52.0
Central America,797,Golf Balls,213,52,2734.47997657,3.9038461538461537,0.6923076923076923,2.923076923076923,52.58615339557692,152,53.25
Central America,804,Golf Balls,237,52,3378.30995743,3.673076923076923,0.5961538461538461,3.25,64.96749918134616,169,59.25
Central America,810,Golf Balls,150,36,2138.92997735,3.305555555555556,0.4444444444444444,2.9722222222222223,59.41472159305556,107,37.5
Central America,818,Electronics,209,50,7150.5101082,3.26,0.48,2.98,143.010202164,149,52.25
Central America,821,Electronics,180,42,6654.72021106,3.2142857142857144,0.6428571428571429,3.0476190476190474,158.44571931095237,128,45.0
Central America,822,Electronics,189,49,6478.6500886,3.63265306122449,0.5102040816326531,2.7551020408163267,132.2173487469388,135,47.25
Central America,823,Electronics,204,49,7538.55021678,3.4489795918367347,0.4081632653061224,2.959183673469388,153.8479636077551,145,51.0
Central America,825,Electronics,150,33,3422.92997531,4.090909090909091,0.7575757575757576,3.242424242424242,103.72515076696968,107,37.5
Central America,828,Electronics,173,44,3934.76997137,3.3181818181818183,0.4318181818181818,2.7954545454545454,89.42659025840909,123,43.25
Central America,835,Electronics,215,52,4894.46996099,3.519230769230769,0.6346153846153846,2.9423076923076925,94.12442232673077,153,53.75
Central America,858,Kids' Golf Clubs,18,13,2599.8700715,3.615384615384616,0.3846153846153846,1.0,199.9900055,13,4.5
Central America,885,Accessories,188,44,3348.65996504,3.727272727272727,0.6818181818181818,3.0454545454545454,76.10590829636364,134,47.0
Central America,886,Accessories,253,64,4498.19997738,3.671875,0.484375,2.8125,70.2843746465625,180,63.25
Central America,893,Accessories,208,53,3698.5199734,3.30188679245283,0.6226415094339622,2.792452830188679,69.7833957245283,148,52.0
Central America,897,Accessories,128,29,2274.08997871,3.413793103448276,0.4827586206896552,3.1379310344827585,78.41689581758621,91,32.0
Central America,905,Accessories,226,52,4023.38996444,3.923076923076923,0.6153846153846154,3.0961538461538463,77.37288393153845,161,56.5
Central America,906,Accessories,150,38,2673.9299751900003,3.210526315789474,0.6842105263157895,2.8157894736842106,70.3665782944737,107,37.5
Central America,917,Trade-In,211,50,3298.49995941,3.8,0.58,3.0,65.9699991882,150,52.75
Central America,924,Trade-In,182,41,2078.69996447,3.5121951219512195,0.4390243902439024,3.1707317073170733,50.69999913341464,130,45.5
Central America,926,Trade-In,157,39,1790.87998576,3.2564102564102564,0.4615384615384615,2.871794871794872,45.91999963487179,112,39.25
Central America,957,Camping & Hiking,3268,2323,696853.565553,3.5570383125269047,0.5544554455445545,1.0,299.980011,2323,817.0
Central America,977,Hunting & Shooting,244,55,5218.25995206,3.5636363636363635,0.5636363636363636,3.163636363636364,94.87745367381818,174,61.0
Central America,981,Hunting & Shooting,50,10,3564.0,3.5,0.7,3.6,356.4,36,12.5
Central America,982,Hunting & Shooting,15,11,1649.8900605,3.4545454545454546,0.5454545454545454,1.0,149.9900055,11,3.75
Central America,1004,Fishing,3970,2822,1128743.591042,3.510276399716513,0.553508150248051,1.0,399.98001099999993,2822,992.5
Central America,1014,Indoor/Outdoor Games,13724,3239,487504.91554774,3.5233096634763816,0.5551096017289286,3.01142327878975,150.51093409933313,9754,3431.0
Central America,1073,Water Sports,3617,2571,514174.3041405,3.4644107351225206,0.5340334500194477,1.0,199.9900055,2571,904.25
Central Asia,93,Lacrosse,7,2,124.94999885,5.5,1.0,2.5,62.474999425,5,1.75
Central Asia,116,Tennis & Racquet,7,1,224.9499969,6.0,1.0,5.0,224.9499969,5,1.75
Central Asia,172,Cardio Equipment,5,2,120.0,5.0,1.0,2.0,60.0,4,1.25
Central Asia,191,Cardio Equipment,137,36,9799.0199584,3.4722222222222223,0.6666666666666666,2.7222222222222223,272.19499884444446,98,34.25
Central Asia,249,Boxing & MMA,9,2,384.7900086,5.0,0.5,3.5,192.3950043,7,2.25
Central Asia,273,Electronics,1,1,27.98999977,4.0,0.0,1.0,27.98999977,1,0.25
Central Asia,276,Electronics,4,1,95.97000122,4.0,0.0,3.0,95.97000122,3,1.0
Central Asia,282,Electronics,2,1,63.97999954,5.0,1.0,2.0,63.97999954,2,0.5
Central Asia,365,Cleats,354,81,15117.48042278,3.5308641975308643,0.5432098765432098,3.111111111111111,186.6355607750617,252,88.5
Central Asia,403,Men's Footwear,121,86,11179.140473,3.36046511627907,0.5348837209302325,1.0,129.9900055,86,30.25
Central Asia,502,Women's Apparel,281,65,10000.0,3.4923076923076923,0.5230769230769231,3.076923076923077,153.84615384615384,200,70.25
Central Asia,564,Girls' Apparel,4,2,90.0,2.0,1.0,1.5,45.0,3,1.0
Central Asia,565,Girls' Apparel,1,1,70.0,5.0,1.0,1.0,70.0,1,0.25
Central Asia,567,Girls' Apparel,12,2,225.0,2.0,1.0,4.5,112.5,9,3.0
Central Asia,572,Girls' Apparel,4,1,119.9700012,3.0,0.0,3.0,119.9700012,3,1.0
Central Asia,627,Shop By Sport,118,26,3359.16007574,3.230769230769231,0.5,3.230769230769231,129.19846445153846,84,29.5
Central Asia,642,Shop By Sport,11,3,240.0,2.333333333333333,1.0,2.6666666666666665,80.0,8,2.75
Central Asia,703,Golf Apparel,5,1,79.95999908,0.0,0.0,4.0,79.95999908,4,1.25
Central Asia,771,Golf Gloves,11,2,319.9199981,2.0,1.0,4.0,159.95999905,8,2.75
Central Asia,775,Golf Gloves,7,1,49.95000076,6.0,1.0,5.0,49.95000076,5,1.75
Central Asia,778,Golf Gloves,1,1,24.98999977,4.0,0.0,1.0,24.98999977,1,0.25
Central Asia,792,Golf Balls,2,2,29.97999954,4.0,1.0,1.0,14.98999977,2,0.5
Central Asia,821,Electronics,7,2,259.95000838,2.5,0.5,2.5,129.97500419,5,1.75
Central Asia,822,Electronics,7,2,239.95000456,3.5,0.5,2.5,119.97500228,5,1.75
Central Asia,823,Electronics,11,2,415.9200134,4.0,0.5,4.0,207.9600067,8,2.75
Central Asia,825,Electronics,8,2,191.93999864,2.0,1.0,3.0,95.96999932,6,2.0
Central Asia,828,Electronics,5,1,127.9599991,2.0,1.0,4.0,127.9599991,4,1.25
Central Asia,885,Accessories,11,2,199.91999812,4.0,0.5,4.0,99.95999906,8,2.75
Central Asia,893,Accessories,5,1,99.95999908,2.0,0.0,4.0,99.95999908,4,1.25
Central Asia,897,Accessories,12,3,224.90999984,3.6666666666666665,0.6666666666666666,3.0,74.96999994666668,9,3.0
Central Asia,905,Accessories,7,2,124.95000076,3.0,0.5,2.5,62.47500038,5,1.75
Central Asia,906,Accessories,11,2,199.91999816,4.0,1.0,4.0,99.95999908,8,2.75
Central Asia,917,Trade-In,2,1,43.97999954,4.0,0.0,2.0,43.97999954,2,0.5
Central Asia,957,Camping & Hiking,54,39,11699.220429,2.948717948717949,0.4358974358974359,1.0,299.980011,39,13.5
Central Asia,977,Hunting & Shooting,19,4,419.85999676,3.75,0.75,3.5,104.96499919,14,4.75
Central Asia,1004,Fishing,90,64,25598.720704,3.59375,0.484375,1.0,399.980011,64,22.5
Central Asia,1014,Indoor/Outdoor Games,282,65,10045.9798886,3.0923076923076924,0.5692307692307692,3.0923076923076924,154.5535367476923,201,70.5
Central Asia,1073,Water Sports,57,41,8199.5902255,3.8536585365853657,0.6097560975609756,1.0,199.9900055,41,14.25
East Africa,37,Baseball & Softball,8,3,209.94000624,3.6666666666666665,0.6666666666666666,2.0,69.98000208,6,2.0
East Africa,44,Baseball & Softball,21,4,899.850029,3.0,0.75,3.75,224.96250725,15,5.25
East Africa,93,Lacrosse,5,1,99.95999908,2.0,0.0,4.0,99.95999908,4,1.25
East Africa,116,Tennis & Racquet,7,1,224.9499969,4.0,0.0,5.0,224.9499969,5,1.75
East Africa,134,Hockey,5,2,100.0,3.0,1.0,2.0,50.0,4,1.25
East Africa,135,Hockey,12,2,198.0,5.0,1.0,4.5,99.0,9,3.0
East Africa,172,Cardio Equipment,23,4,510.0,2.0,0.25,4.25,127.5,17,5.75
East Africa,191,Cardio Equipment,696,144,49495.05007204,3.6666666666666665,0.5833333333333334,3.4375,343.7156255002778,495,174.0
East Africa,235,Fitness Accessories,5,1,139.9600067,3.0,0.0,4.0,139.9600067,4,1.25
East Africa,249,Boxing & MMA,15,4,604.67001342,1.75,0.5,2.75,151.167503355,11,3.75
East Africa,273,Electronics,7,3,139.95000076,4.0,1.0,1.6666666666666667,46.65000025333333,5,1.75
East Africa,276,Electronics,26,4,607.8099898,4.0,0.25,4.75,151.95249745,19,6.5
East Africa,282,Electronics,5,3,127.95999908,4.333333333333333,0.6666666666666666,1.3333333333333333,42.653333026666665,4,1.25
East Africa,365,Cleats,1172,279,49971.67137204,3.620071684587814,0.5734767025089605,2.985663082437276,179.10993323311828,833,293.0
East Africa,403,Men's Footwear,347,247,32107.5313585,3.5101214574898787,0.5910931174089069,1.0,129.9900055,247,86.75
East Africa,502,Women's Apparel,834,209,29650.0,3.373205741626794,0.5358851674641149,2.8373205741626792,141.86602870813397,593,208.5
East Africa,564,Girls' Apparel,14,4,300.0,2.75,0.5,2.5,75.0,10,3.5
East Africa,567,Girls' Apparel,4,2,75.0,2.0,0.0,1.5,37.5,3,1.0
East Africa,627,Shop By Sport,454,113,12916.77022774,3.4424778761061945,0.5132743362831859,2.858407079646017,114.30770113044248,323,113.5
East Africa,642,Shop By Sport,7,2,150.0,2.0,0.5,2.5,75.0,5,1.75
East Africa,703,Golf Apparel,15,4,219.88999938,3.5,0.25,2.75,54.972499845,11,3.75
East Africa,728,Golf Shoes,8,2,390.0,3.0,0.0,3.0,195.0,6,2.0
East Africa,771,Golf Gloves,2,1,79.98000336,3.0,1.0,2.0,79.98000336,2,0.5
East Africa,775,Golf Gloves,8,3,59.939998622000005,3.0,0.6666666666666666,2.0,19.979999540666668,6,2.0
East Africa,778,Golf Gloves,14,4,249.89999575,3.5,0.25,2.5,62.4749989375,10,3.5
East Africa,792,Golf Balls,11,2,119.91999817,6.0,1.0,4.0,59.959999085,8,2.75
East Africa,797,Golf Balls,22,4,287.83999252,3.25,0.5,4.0,71.95999813,16,5.5
East Africa,804,Golf Balls,23,7,339.82999991,4.857142857142857,0.8571428571428571,2.4285714285714284,48.54714284428572,17,5.75
East Africa,810,Golf Balls,16,4,239.87999915,2.75,0.25,3.0,59.9699997875,12,4.0
East Africa,818,Electronics,9,4,335.93001176,4.25,0.75,1.75,83.98250294,7,2.25
East Africa,821,Electronics,42,10,1559.70005036,3.8,0.3,3.0,155.970005036,30,10.5
East Africa,822,Electronics,18,4,623.87000648,5.0,0.5,3.25,155.96750162,13,4.5
East Africa,823,Electronics,9,3,363.93001556,3.333333333333333,0.6666666666666666,2.333333333333333,121.31000518666666,7,2.25
East Africa,828,Electronics,11,3,255.92000009,3.6666666666666665,0.6666666666666666,2.6666666666666665,85.30666669666667,8,2.75
East Africa,835,Electronics,21,5,479.84999265,3.6,0.4,3.0,95.96999853,15,5.25
East Africa,885,Accessories,21,3,374.8499907,3.333333333333333,0.3333333333333333,5.0,124.94999690000002,15,5.25
East Africa,886,Accessories,26,5,474.80999364,2.2,0.6,3.8,94.961998728,19,6.5
East Africa,893,Accessories,4,1,74.97000122,5.0,1.0,3.0,74.97000122,3,1.0
East Africa,897,Accessories,8,4,149.94000053000002,4.0,0.5,1.5,37.485000132500005,6,2.0
East Africa,905,Accessories,11,2,199.91999812,4.0,1.0,4.0,99.95999906,8,2.75
East Africa,906,Accessories,21,5,374.84999265,4.0,0.4,3.0,74.96999853,15,5.25
East Africa,917,Trade-In,4,1,65.97000122,6.0,1.0,3.0,65.97000122,3,1.0
East Africa,924,Trade-In,12,4,143.90999603,3.0,1.0,2.25,35.9774990075,9,3.0
East Africa,926,Trade-In,16,3,191.87999725,3.333333333333333,1.0,4.0,63.95999908333334,12,4.0
East Africa,957,Camping & Hiking,201,143,42897.141573,3.55944055944056,0.5524475524475524,1.0,299.980011,143,50.25
East Africa,977,Hunting & Shooting,19,4,419.86000056,3.75,1.0,3.5,104.96500014,14,4.75
East Africa,1004,Fishing,278,198,79196.042178,3.590909090909091,0.5404040404040404,1.0,399.980011,198,69.5
East Africa,1014,Indoor/Outdoor Games,910,211,32337.05965802,3.3127962085308056,0.5639810426540285,3.066350710900474,153.25620691004738,647,227.5
East Africa,1073,Water Sports,247,176,35198.240968,3.551136363636364,0.5511363636363636,1.0,199.9900055,176,61.75
East of USA,37,Baseball & Softball,56,12,1399.60000966,4.166666666666667,0.6666666666666666,3.333333333333333,116.63333413833334,40,14.0
East of USA,44,Baseball & Softball,78,17,3359.44009004,3.411764705882353,0.5882352941176471,3.294117647058824,197.61412294352945,56,19.5
East of USA,93,Lacrosse,53,13,949.61998732,3.4615384615384617,0.9230769230769232,2.923076923076923,73.04769133230769,38,13.25
East of USA,116,Tennis & Racquet,52,15,1664.63001614,3.6666666666666665,0.4,2.466666666666667,110.97533440933331,37,13.0
East of USA,134,Hockey,56,14,1000.0,4.071428571428571,0.6428571428571429,2.857142857142857,71.42857142857143,40,14.0
East of USA,135,Hockey,49,12,770.0,3.4166666666666665,0.5833333333333334,2.9166666666666665,64.16666666666667,35,12.25
East of USA,172,Cardio Equipment,53,15,1140.0,3.533333333333333,0.4666666666666667,2.533333333333333,76.0,38,13.25
East of USA,191,Cardio Equipment,2074,480,147385.2597342,3.4520833333333334,0.4958333333333333,3.0708333333333333,307.05262444625,1474,518.5
East of USA,235,Fitness Accessories,42,10,1049.70001586,3.1,0.6,3.0,104.970001586,30,10.5
East of USA,249,Boxing & MMA,80,19,3133.29006966,3.210526315789474,0.5789473684210527,3.0,164.9100036663158,57,20.0
East of USA,273,Electronics,29,8,587.78999129,3.375,0.5,2.625,73.47374891125,21,7.25
East of USA,276,Electronics,57,15,1311.58999626,3.4,0.4666666666666667,2.7333333333333334,87.43933308400001,41,14.25
East of USA,278,Electronics,39,9,1259.72000102,3.2222222222222223,0.4444444444444444,3.111111111111111,139.96888900222223,28,9.75
East of USA,282,Electronics,73,14,1663.47998022,2.642857142857143,0.5,3.7142857142857135,118.81999858714286,52,18.25
East of USA,365,Cleats,3987,927,170011.66471840002,3.539374325782093,0.5544768069039914,3.057173678532902,183.39985406515643,2834,996.75
East of USA,403,Men's Footwear,1260,896,116471.044928,3.594866071428572,0.5703125,1.0,129.9900055,896,315.0
East of USA,502,Women's Apparel,3590,864,127600.0,3.4293981481481484,0.5451388888888888,2.953703703703704,147.6851851851852,2552,897.5
East of USA,564,Girls' Apparel,74,20,1590.0,3.65,0.6,2.65,79.5,53,18.5
East of USA,565,Girls' Apparel,50,12,2520.0,3.75,0.6666666666666666,3.0,210.0,36,12.5
East of USA,567,Girls' Apparel,77,18,1375.0,3.611111111111111,0.6111111111111112,3.055555555555556,76.38888888888889,55,19.25
East of USA,572,Girls' Apparel,28,10,799.80002972,3.1,0.3,2.0,79.980002972,20,7.0
East of USA,627,Shop By Sport,1926,453,54746.31083706,3.467991169977925,0.6026490066225165,3.022075055187638,120.85278330476822,1369,481.5
East of USA,642,Shop By Sport,74,19,1590.0,2.8947368421052637,0.3684210526315789,2.789473684210526,83.6842105263158,53,18.5
East of USA,703,Golf Apparel,92,22,1319.33998105,3.863636363636364,0.4545454545454545,3.0,59.96999913863636,66,23.0
East of USA,728,Golf Shoes,94,17,4355.0,4.0588235294117645,0.6470588235294118,3.941176470588236,256.1764705882353,67,23.5
East of USA,771,Golf Gloves,39,9,1119.72002014,2.555555555555556,0.5555555555555556,3.111111111111111,124.41333557111112,28,9.75
East of USA,775,Golf Gloves,49,11,349.649995772,3.1818181818181817,0.5454545454545454,3.1818181818181817,31.786363252,35,12.25
East of USA,778,Golf Gloves,53,10,949.61998919,3.3,0.6,3.8,94.961998919,38,13.25
East of USA,792,Golf Balls,47,10,509.65999412,2.8,0.7,3.4,50.965999412,34,11.75
East of USA,793,Golf Balls,46,13,494.66999815,4.846153846153846,0.7692307692307693,2.5384615384615383,38.05153831923077,33,11.5
East of USA,797,Golf Balls,54,12,701.6099967700001,3.9166666666666665,0.6666666666666666,3.25,58.46749973083334,39,13.5
East of USA,804,Golf Balls,47,10,679.65999984,3.4,0.7,3.4,67.96599998399999,34,11.75
East of USA,810,Golf Balls,29,11,419.78999899,4.545454545454546,0.4545454545454545,1.9090909090909087,38.16272718090909,21,7.25
East of USA,818,Electronics,52,13,1775.63002376,3.076923076923077,0.4615384615384615,2.8461538461538463,136.5869249046154,37,13.0
East of USA,821,Electronics,80,19,2963.43011086,3.789473684210526,0.7368421052631579,3.0,155.97000583473687,57,20.0
East of USA,822,Electronics,46,10,1583.67000176,4.0,0.6,3.3,158.367000176,33,11.5
East of USA,823,Electronics,47,10,1767.66005696,3.2,0.6,3.4,176.766005696,34,11.75
East of USA,825,Electronics,83,17,1887.4099806,2.647058823529412,0.3529411764705882,3.4705882352941178,111.02411650588236,59,20.75
East of USA,828,Electronics,59,14,1343.57999414,3.071428571428572,0.6428571428571429,3.0,95.96999958142858,42,14.75
East of USA,835,Electronics,42,11,959.69999692,3.5454545454545454,0.6363636363636364,2.727272727272727,87.24545426545454,30,10.5
East of USA,885,Accessories,77,19,1374.44998723,3.210526315789474,0.6842105263157895,2.8947368421052637,72.33947301210526,55,19.25
East of USA,886,Accessories,29,7,524.78999318,4.428571428571429,0.5714285714285714,3.0,74.96999902571429,21,7.25
East of USA,893,Accessories,50,11,899.63999741,3.363636363636364,0.3636363636363636,3.272727272727273,81.78545430999999,36,12.5
East of USA,897,Accessories,42,11,749.69999497,3.1818181818181817,0.5454545454545454,2.727272727272727,68.15454499727274,30,10.5
East of USA,905,Accessories,57,12,1024.58999045,2.5,0.4166666666666667,3.4166666666666665,85.38249920416666,41,14.25
East of USA,906,Accessories,75,18,1349.45999705,4.277777777777778,0.7222222222222222,3.0,74.96999983611111,54,18.75
East of USA,917,Trade-In,81,19,1275.41998268,3.5789473684210527,0.5789473684210527,3.0526315789473686,67.12736750947369,58,20.25
East of USA,924,Trade-In,29,10,335.78999518,4.1,0.6,2.1,33.578999518,21,7.25
East of USA,926,Trade-In,39,9,447.71999549,3.888888888888889,0.4444444444444444,3.111111111111111,49.74666616555555,28,9.75
East of USA,957,Camping & Hiking,799,568,170388.646248,3.545774647887324,0.5422535211267606,1.0,299.980011,568,199.75
East of USA,977,Hunting & Shooting,84,21,1799.3999862,3.523809523809524,0.5714285714285714,2.857142857142857,85.68571362857143,60,21.0
East of USA,1004,Fishing,993,706,282385.887766,3.539660056657224,0.5594900849858357,1.0,399.980011,706,248.25
East of USA,1014,Indoor/Outdoor Games,3147,762,111805.2589588,3.4514435695538057,0.5616797900262467,2.9356955380577427,146.72606162572177,2237,786.75
East of USA,1073,Water Sports,916,651,130193.4935805,3.4439324116743477,0.5606758832565284,1.0,199.9900055,651,229.0
Eastern Asia,37,Baseball & Softball,57,13,1434.59004196,3.076923076923077,0.6923076923076923,3.1538461538461537,110.35308015076924,41,14.25
Eastern Asia,44,Baseball & Softball,35,10,1499.75004204,3.6,0.4,2.5,149.975004204,25,8.75
Eastern Asia,93,Lacrosse,57,13,1024.58998854,3.3846153846153846,0.4615384615384615,3.1538461538461537,78.81461450307691,41,14.25
Eastern Asia,116,Tennis & Racquet,46,13,1484.67002854,3.1538461538461537,0.6153846153846154,2.5384615384615383,114.20538681076924,33,11.5
Eastern Asia,134,Hockey,29,8,525.0,4.25,0.75,2.625,65.625,21,7.25
Eastern Asia,135,Hockey,35,8,550.0,2.375,0.375,3.125,68.75,25,8.75
Eastern Asia,172,Cardio Equipment,50,11,1080.0,2.363636363636364,0.4545454545454545,3.272727272727273,98.1818181818182,36,12.5
Eastern Asia,191,Cardio Equipment,1777,423,126287.36984902,3.527186761229314,0.5602836879432624,2.98581560283688,298.55170177073285,1263,444.25
Eastern Asia,235,Fitness Accessories,56,16,1399.60004028,3.9375,0.5625,2.5,87.4750025175,40,14.0
Eastern Asia,249,Boxing & MMA,64,17,2528.62005608,4.0588235294117645,0.6470588235294118,2.7058823529411766,148.74235624,46,16.0
Eastern Asia,273,Electronics,60,14,1203.56998625,3.4285714285714284,0.5714285714285714,3.071428571428572,85.96928473214287,43,15.0
Eastern Asia,276,Electronics,67,14,1535.51998711,4.071428571428571,0.6428571428571429,3.4285714285714284,109.67999907928572,48,16.75
Eastern Asia,278,Electronics,59,14,1889.58002832,3.2142857142857144,0.5714285714285714,3.0,134.97000202285716,42,14.75
Eastern Asia,282,Electronics,50,10,1151.6399877,4.0,0.6,3.6,115.16399877,36,12.5
Eastern Asia,365,Cleats,3402,813,145055.82410572,3.4661746617466176,0.5584255842558425,2.974169741697417,178.42044785451415,2418,850.5
Eastern Asia,403,Men's Footwear,1129,803,104381.9744165,3.567870485678705,0.5417185554171855,1.0,129.9900055,803,282.25
Eastern Asia,502,Women's Apparel,2855,686,101450.0,3.507288629737609,0.5335276967930029,2.957725947521866,147.8862973760933,2029,713.75
Eastern Asia,564,Girls' Apparel,71,17,1530.0,3.882352941176471,0.6470588235294118,3.0,90.0,51,17.75
Eastern Asia,565,Girls' Apparel,67,13,3360.0,3.1538461538461537,0.4615384615384615,3.692307692307693,258.46153846153845,48,16.75
Eastern Asia,567,Girls' Apparel,43,11,775.0,3.5454545454545454,0.6363636363636364,2.8181818181818183,70.45454545454545,31,10.75
Eastern Asia,572,Girls' Apparel,37,11,1079.73001084,3.8181818181818175,0.6363636363636364,2.4545454545454546,98.15727371272727,27,9.25
Eastern Asia,627,Shop By Sport,1549,380,44028.99073618,3.5921052631578947,0.5210526315789473,2.897368421052632,115.86576509521052,1101,387.25
Eastern Asia,642,Shop By Sport,60,14,1290.0,3.2857142857142856,0.2857142857142857,3.071428571428572,92.14285714285714,43,15.0
Eastern Asia,703,Golf Apparel,42,12,599.70000456,3.8333333333333335,0.3333333333333333,2.5,49.97500038,30,10.5
Eastern Asia,728,Golf Shoes,47,11,2210.0,4.0,0.5454545454545454,3.090909090909091,200.9090909090909,34,11.75
Eastern Asia,771,Golf Gloves,57,14,1639.59001518,3.142857142857143,0.5714285714285714,2.9285714285714284,117.11357251285712,41,14.25
Eastern Asia,775,Golf Gloves,85,19,609.3899974330001,3.842105263157895,0.631578947368421,3.210526315789474,32.073157759631584,61,21.25
Eastern Asia,778,Golf Gloves,68,16,1224.50998471,3.625,0.6875,3.0625,76.531874044375,49,17.0
Eastern Asia,792,Golf Balls,30,8,329.77999495,4.0,1.0,2.75,41.22249936875,22,7.5
Eastern Asia,793,Golf Balls,84,18,899.39998242,4.0,0.3888888888888889,3.333333333333333,49.96666569,60,21.0
Eastern Asia,797,Golf Balls,75,22,971.45999715,3.6818181818181817,0.5909090909090909,2.4545454545454546,44.15727259772728,54,18.75
Eastern Asia,804,Golf Balls,81,16,1159.4199848,4.0,0.75,3.625,72.46374905,58,20.25
Eastern Asia,810,Golf Balls,39,10,559.71999739,2.7,0.5,2.8,55.971999739,28,9.75
Eastern Asia,818,Electronics,29,8,1007.79001226,4.0,0.75,2.625,125.9737515325,21,7.25
Eastern Asia,821,Electronics,43,10,1611.69004816,4.2,0.7,3.1,161.169004816,31,10.75
Eastern Asia,822,Electronics,36,8,1247.74002444,3.75,0.625,3.25,155.967503055,26,9.0
Eastern Asia,823,Electronics,37,10,1403.73004912,3.4,0.8,2.7,140.373004912,27,9.25
Eastern Asia,825,Electronics,57,11,1311.58998468,3.272727272727273,0.4545454545454545,3.727272727272727,119.23545315272727,41,14.25
Eastern Asia,828,Electronics,47,11,1087.65999982,3.8181818181818175,0.6363636363636364,3.090909090909091,98.87818180181816,34,11.75
Eastern Asia,835,Electronics,50,11,1151.63999749,3.909090909090909,0.5454545454545454,3.272727272727273,104.69454522636364,36,12.5
Eastern Asia,885,Accessories,77,16,1374.44998719,3.5625,0.8125,3.4375,85.903124199375,55,19.25
Eastern Asia,886,Accessories,28,8,499.79999922,3.875,0.625,2.5,62.4749999025,20,7.0
Eastern Asia,893,Accessories,33,9,599.75999444,2.888888888888889,0.3333333333333333,2.6666666666666665,66.63999938222223,24,8.25
Eastern Asia,897,Accessories,42,10,749.69999107,3.6,0.6,3.0,74.969999107,30,10.5
Eastern Asia,905,Accessories,54,12,974.60999473,2.5,0.5,3.25,81.21749956083333,39,13.5
Eastern Asia,906,Accessories,30,8,549.77999104,3.125,0.375,2.75,68.72249888,22,7.5
Eastern Asia,917,Trade-In,47,14,747.65999405,3.2142857142857144,0.4285714285714285,2.4285714285714284,53.40428528928572,34,11.75
Eastern Asia,924,Trade-In,68,16,783.50998687,3.0625,0.3125,3.0625,48.969374179375,49,17.0
Eastern Asia,926,Trade-In,67,13,767.51998518,3.3076923076923075,0.5384615384615384,3.692307692307693,59.03999886,48,16.75
Eastern Asia,957,Camping & Hiking,623,443,132891.14487299998,3.5169300225733635,0.5530474040632054,1.0,299.98001099999993,443,155.75
Eastern Asia,977,Hunting & Shooting,70,13,1499.49998249,3.1538461538461537,0.6923076923076923,3.8461538461538463,115.34615249923078,50,17.5
Eastern Asia,1004,Fishing,879,625,249987.506875,3.5664,0.5328,1.0,399.980011,625,219.75
Eastern Asia,1014,Indoor/Outdoor Games,2991,696,106257.47892582,3.4885057471264367,0.4942528735632184,3.0545977011494254,152.66879156008622,2126,747.75
Eastern Asia,1073,Water Sports,751,534,106794.662937,3.5730337078651684,0.5543071161048689,1.0,199.9900055,534,187.75
Eastern Asia,1346,Books ,28,20,621.5999984,3.0,0.45,1.0,31.07999992,20,7.0
Eastern Asia,1347,Baby ,52,37,2185.96006771,3.3783783783783785,0.5675675675675675,1.0,59.08000183000001,37,13.0
Eastern Asia,1348,CDs ,49,35,395.1499986,3.6,0.4857142857142857,1.0,11.28999996,35,12.25
Eastern Asia,1350,Children's Clothing,30,22,7856.200134199999,3.772727272727273,0.5454545454545454,1.0,357.1000061,22,7.5
Eastern Asia,1351,Computers,45,32,48000.0,3.625,0.46875,1.0,1500.0,32,11.25
Eastern Asia,1352,Consumer Electronics,26,19,4804.7200931,3.3684210526315788,0.6842105263157895,1.0,252.8800049,19,6.5
Eastern Asia,1353,Crafts,88,63,29073.240693,3.507936507936508,0.6031746031746031,1.0,461.480011,63,22.0
Eastern Asia,1354,DVDs,81,58,9534.040284199998,3.793103448275862,0.5344827586206896,1.0,164.38000489999996,58,20.25
Eastern Asia,1355,Garden,215,153,81484.74261629999,3.5686274509803924,0.5620915032679739,1.0,532.5800171,153,53.75
Eastern Asia,1356,Health and Beauty,116,83,24322.3207055,3.3734939759036147,0.5662650602409639,1.0,293.0400085,83,29.0
Eastern Asia,1357,Men's Clothing,71,51,10753.3503111,3.156862745098039,0.4705882352941176,1.0,210.85000610000003,51,17.75
Eastern Asia,1358,Music,143,102,26586.2993778,3.2254901960784315,0.5196078431372549,1.0,260.6499939,102,35.75
Eastern Asia,1359,Pet Supplies,182,130,10972.0001989,3.5384615384615383,0.5461538461538461,1.0,84.40000153,130,45.5
Eastern Asia,1360,Sporting Goods,113,81,26547.75,3.506172839506173,0.5925925925925926,1.0,327.75,81,28.25
Eastern Asia,1361,Toys,161,115,1327.0999954,3.582608695652174,0.591304347826087,1.0,11.53999996,115,40.25
